,movieId,mean,count,title
527,616,3.411111111111111,45,"Aristocats, The (1970)"
528,617,2.8333333333333335,3,"Flower of My Secret, The (La flor de mi secreto) (1995)"
529,618,3.0,1,Two Much (1995)
530,619,2.6,5,Ed (1996)
531,626,5.0,1,"Thin Line Between Love and Hate, A (1996)"
532,627,3.3333333333333335,6,"Last Supper, The (1995)"
533,628,3.642857142857143,35,Primal Fear (1996)
534,631,3.1818181818181817,11,All Dogs Go to Heaven 2 (1996)
535,632,4.0,1,Land and Freedom (Tierra y libertad) (1995)
536,633,5.0,1,Denise Calls Up (1995)
537,634,2.25,4,Theodore Rex (1995)
538,635,3.0,2,"Family Thing, A (1996)"
539,636,3.0,1,Frisk (1995)
540,637,3.0454545454545454,33,Sgt. Bilko (1996)
541,638,3.0,1,Jack and Sarah (1995)
542,639,3.0,4,Girl 6 (1996)
543,640,2.6818181818181817,11,Diabolique (1996)
544,645,3.5,2,Nelly & Monsieur Arnaud (1995)
545,647,3.3275862068965516,29,Courage Under Fire (1996)
546,648,3.537037037037037,162,Mission: Impossible (1996)
547,649,3.0,1,Cold Fever (Á köldum klaka) (1995)
548,650,3.0,4,Moll Flanders (1996)
549,653,3.0923076923076924,65,Dragonheart (1996)
550,656,3.0,5,Eddie (1996)
551,661,3.4489795918367347,49,James and the Giant Peach (1996)
552,662,3.2857142857142856,7,Fear (1996)
553,663,3.2916666666666665,12,Kids in the Hall: Brain Candy (1996)
554,665,4.333333333333333,3,Underground (1995)
555,667,2.8125,8,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
556,668,4.25,2,Song of the Little Road (Pather Panchali) (1955)
557,670,4.75,2,"World of Apu, The (Apur Sansar) (1959)"
558,671,3.486111111111111,36,Mystery Science Theater 3000: The Movie (1996)
559,673,2.707547169811321,53,Space Jam (1996)
560,674,3.1666666666666665,9,Barbarella (1968)
561,678,3.8333333333333335,9,Some Folks Call It a Sling Blade (1993)
562,679,4.0,1,"Run of the Country, The (1995)"
563,680,4.125,4,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
564,685,4.0,2,It's My Party (1996)
565,688,2.3333333333333335,9,Operation Dumbo Drop (1995)
566,691,3.3333333333333335,3,Mrs. Winterbourne (1996)
567,692,2.0,4,Solo (1996)
568,694,2.9545454545454546,11,"Substitute, The (1996)"
569,695,4.0,2,True Crime (1996)
570,697,2.7,5,Feeling Minnesota (1996)
571,698,1.0,1,Delta of Venus (1995)
572,700,3.2142857142857144,7,Angus (1995)
573,703,2.0,2,Boys (1996)
574,704,2.5714285714285716,7,"Quest, The (1996)"
575,706,3.0,1,Sunset Park (1996)
576,707,2.880952380952381,21,Mulholland Falls (1996)
577,708,3.3879310344827585,58,"Truth About Cats & Dogs, The (1996)"
578,709,3.090909090909091,11,Oliver & Company (1988)
579,710,2.5625,8,Celtic Pride (1996)
580,711,3.05,10,Flipper (1996)
581,714,3.966666666666667,15,Dead Man (1995)
582,715,3.6666666666666665,3,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
583,718,4.125,4,"Visitors, The (Visiteurs, Les) (1993)"
584,719,2.842857142857143,35,Multiplicity (1996)
585,720,4.092592592592593,27,Wallace & Gromit: The Best of Aardman Animation (1996)
586,722,4.0,1,"Haunted World of Edward D. Wood Jr., The (1996)"
587,724,3.032258064516129,31,"Craft, The (1996)"
588,725,2.5,5,"Great White Hype, The (1996)"
589,726,3.0,1,Last Dance (1996)
590,728,3.5,10,Cold Comfort Farm (1995)
591,731,3.3333333333333335,3,Heaven's Prisoners (1996)
592,733,3.6404958677685952,121,"Rock, The (1996)"
593,735,3.9285714285714284,7,Cemetery Man (Dellamorte Dellamore) (1994)
594,736,3.321138211382114,123,Twister (1996)
595,737,2.65,20,Barb Wire (1996)
596,741,4.148148148148148,27,Ghost in the Shell (Kôkaku kidôtai) (1995)
597,742,2.8181818181818183,11,Thinner (1996)
598,743,2.5172413793103448,29,Spy Hard (1996)
599,745,3.8958333333333335,48,Wallace & Gromit: A Close Shave (1995)
600,747,3.3333333333333335,3,"Stupids, The (1996)"
601,748,3.1136363636363638,22,"Arrival, The (1996)"
602,750,4.268041237113402,97,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
603,757,4.0,1,Ashes of Time (Dung che sai duk) (1994)
604,759,3.5,2,Maya Lin: A Strong Clear Vision (1994)
605,760,4.25,2,Stalingrad (1993)
606,761,2.789473684210526,19,"Phantom, The (1996)"
607,762,2.4146341463414633,41,Striptease (1996)
608,764,3.5,2,Heavy (1995)
609,765,3.1578947368421053,19,Jack (1996)
610,766,3.5,4,I Shot Andy Warhol (1996)
611,773,3.5,1,Touki Bouki (1973)
612,775,3.0,1,Spirits of the Dead (1968)
613,778,4.03921568627451,102,Trainspotting (1996)
614,779,4.0,2,'Til There Was You (1997)
615,780,3.4455445544554455,202,Independence Day (a.k.a. ID4) (1996)
616,781,3.5,7,Stealing Beauty (1996)
617,782,3.0,8,"Fan, The (1996)"
618,783,3.3297872340425534,47,"Hunchback of Notre Dame, The (1996)"
619,784,2.8055555555555554,54,"Cable Guy, The (1996)"
620,785,3.369047619047619,42,Kingpin (1996)
621,786,3.109375,64,Eraser (1996)
622,788,2.731707317073171,82,"Nutty Professor, The (1996)"
623,790,2.0,1,"Unforgettable Summer, An (Un été inoubliable) (1994)"
624,791,4.0,1,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"
625,795,3.5,2,Somebody to Love (1994)
626,798,2.7083333333333335,12,Daylight (1996)
627,799,3.4565217391304346,23,"Frighteners, The (1996)"
628,800,4.157894736842105,19,Lone Star (1996)
629,801,3.1363636363636362,11,Harriet the Spy (1996)
630,802,3.3369565217391304,46,Phenomenon (1996)
631,803,4.0,1,Walking and Talking (1996)
632,804,3.25,8,She's the One (1996)
633,805,3.657142857142857,35,"Time to Kill, A (1996)"
634,806,1.5,1,American Buffalo (1996)
635,808,3.5,2,Alaska (1996)
636,809,2.3333333333333335,9,Fled (1996)
637,810,2.25,12,Kazaam (1996)
638,813,2.8,5,Larger Than Life (1996)
639,818,3.25,10,"Very Brady Sequel, A (1996)"
640,823,3.5,1,"Collector, The (La collectionneuse) (1967)"
641,824,4.0,1,Kaspar Hauser (1993)
642,828,3.3333333333333335,6,"Adventures of Pinocchio, The (1996)"
643,829,2.6666666666666665,9,Joe's Apartment (1996)
644,830,3.0714285714285716,21,"First Wives Club, The (1996)"
645,832,3.3378378378378377,37,Ransom (1996)
646,833,2.0,6,High School High (1996)
647,835,3.6666666666666665,3,Foxfire (1996)
648,836,2.8823529411764706,17,Chain Reaction (1996)
649,837,3.272727272727273,33,Matilda (1996)
650,838,3.9166666666666665,30,Emma (1996)
651,839,2.8333333333333335,15,"Crow: City of Angels, The (1996)"
652,840,3.375,4,House Arrest (1996)
653,841,3.0,2,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
654,842,2.5416666666666665,12,Tales from the Crypt Presents: Bordello of Blood (1996)
655,848,3.2857142857142856,7,"Spitfire Grill, The (1996)"
656,849,2.9204545454545454,44,Escape from L.A. (1996)
657,851,2.8333333333333335,6,Basquiat (1996)
658,852,3.1744186046511627,43,Tin Cup (1996)
659,858,4.2890625,192,"Godfather, The (1972)"
660,861,3.8333333333333335,9,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
661,866,4.0,23,Bound (1996)
662,867,1.75,2,Carpool (1996)
663,869,3.6666666666666665,3,Kansas City (1996)
664,870,1.0,2,Gone Fishin' (1997)
665,875,3.5,1,Nothing to Lose (1994)
666,876,5.0,1,Supercop 2 (Project S) (Chao ji ji hua) (1993)
667,879,3.0,4,"Relic, The (1997)"
668,880,2.740740740740741,27,"Island of Dr. Moreau, The (1996)"
669,881,2.1,5,First Kid (1996)
670,882,2.0,1,"Trigger Effect, The (1996)"
671,885,2.5,2,Bogus (1996)
672,886,2.6666666666666665,6,Bulletproof (1996)
673,888,2.1666666666666665,3,Land Before Time III: The Time of the Great Giving (1995)
674,889,4.0,1,1-900 (06) (1994)
675,891,3.8,5,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
676,892,3.5384615384615383,13,Twelfth Night (1996)
677,893,3.6666666666666665,3,Mother Night (1996)
678,896,2.5,2,Wild Reeds (Les roseaux sauvages) (1994)
679,897,3.75,2,For Whom the Bell Tolls (1943)
680,898,4.310344827586207,29,"Philadelphia Story, The (1940)"
681,899,4.074468085106383,47,Singin' in the Rain (1952)
682,900,3.7083333333333335,12,"American in Paris, An (1951)"
683,901,3.0,7,Funny Face (1957)
684,902,3.8472222222222223,36,Breakfast at Tiffany's (1961)
685,903,4.025,60,Vertigo (1958)
686,904,4.261904761904762,84,Rear Window (1954)
687,905,4.321428571428571,14,It Happened One Night (1934)
688,906,4.142857142857143,7,Gaslight (1944)
689,907,3.5,2,"Gay Divorcee, The (1934)"
690,908,4.184210526315789,57,North by Northwest (1959)
691,909,3.962962962962963,27,"Apartment, The (1960)"
692,910,4.01,50,Some Like It Hot (1959)
693,911,3.8076923076923075,13,Charade (1963)
694,912,4.24,100,Casablanca (1942)
695,913,4.170454545454546,44,"Maltese Falcon, The (1941)"
696,914,4.042857142857143,35,My Fair Lady (1964)
697,915,3.7666666666666666,30,Sabrina (1954)
698,916,4.0576923076923075,26,Roman Holiday (1953)
699,917,3.5,2,"Little Princess, The (1939)"
700,918,4.1,10,Meet Me in St. Louis (1944)
701,919,3.880434782608696,92,"Wizard of Oz, The (1939)"
702,920,3.6444444444444444,45,Gone with the Wind (1939)
703,921,3.388888888888889,9,My Favorite Year (1982)
704,922,4.333333333333333,27,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
705,923,4.043478260869565,69,Citizen Kane (1941)
706,924,3.8944954128440368,109,2001: A Space Odyssey (1968)
707,926,4.229166666666667,24,All About Eve (1950)
708,927,4.0,3,"Women, The (1939)"
709,928,4.166666666666667,18,Rebecca (1940)
710,929,3.5,1,Foreign Correspondent (1940)
711,930,4.25,20,Notorious (1946)
712,931,3.8333333333333335,9,Spellbound (1945)
713,932,3.9375,8,"Affair to Remember, An (1957)"
714,933,4.217391304347826,23,To Catch a Thief (1955)
715,934,3.25,12,Father of the Bride (1950)
716,935,3.8333333333333335,3,"Band Wagon, The (1953)"
717,936,4.0,6,Ninotchka (1939)
718,937,3.5,2,Love in the Afternoon (1957)
719,938,3.25,6,Gigi (1958)
720,940,4.0,8,"Adventures of Robin Hood, The (1938)"
721,941,3.75,2,"Mark of Zorro, The (1940)"
722,942,4.333333333333333,6,Laura (1944)
723,943,3.9285714285714284,7,"Ghost and Mrs. Muir, The (1947)"
724,944,4.0,3,Lost Horizon (1937)
725,945,4.071428571428571,7,Top Hat (1935)
726,946,2.5,3,To Be or Not to Be (1942)
727,947,3.75,4,My Man Godfrey (1936)
728,948,3.9166666666666665,6,Giant (1956)
729,949,3.9166666666666665,6,East of Eden (1955)
730,950,3.857142857142857,7,"Thin Man, The (1934)"
731,951,4.392857142857143,14,His Girl Friday (1940)
732,952,3.625,12,Around the World in 80 Days (1956)
733,953,4.0344827586206895,58,It's a Wonderful Life (1946)
734,954,4.083333333333333,18,Mr. Smith Goes to Washington (1939)
735,955,3.861111111111111,18,Bringing Up Baby (1938)
736,956,4.0,1,Penny Serenade (1941)
737,959,3.5,1,Of Human Bondage (1934)
738,961,4.0,1,Little Lord Fauntleroy (1936)
739,963,3.0,1,"Inspector General, The (1949)"
740,965,4.045454545454546,11,"39 Steps, The (1935)"
741,968,3.75,28,Night of the Living Dead (1968)
742,969,3.9705882352941178,34,"African Queen, The (1951)"
743,970,3.5,1,Beat the Devil (1953)
744,971,4.1,10,Cat on a Hot Tin Roof (1958)
745,973,3.9,5,Meet John Doe (1941)
746,976,3.0,1,"Farewell to Arms, A (1932)"
747,979,3.0,1,Nothing Personal (1995)
748,981,3.0,2,Dangerous Ground (1997)
749,982,3.0,1,Picnic (1955)
750,984,3.5,2,"Pompatus of Love, The (1996)"
751,986,3.5384615384615383,13,Fly Away Home (1996)
752,987,3.0,1,Bliss (1997)
753,988,3.0,2,Grace of My Heart (1996)
754,990,2.9,5,Maximum Risk (1996)
755,991,3.3181818181818183,11,Michael Collins (1996)
756,993,3.0,1,Infinity (1996)
757,994,4.181818181818182,11,Big Night (1996)
758,996,2.5,13,Last Man Standing (1996)
759,998,3.0,3,Set It Off (1996)
760,999,3.0416666666666665,12,2 Days in the Valley (1996)
761,1003,2.5,3,Extreme Measures (1996)
762,1004,3.0,6,"Glimmer Man, The (1996)"
763,1005,2.1875,8,D3: The Mighty Ducks (1996)
764,1006,3.5,5,"Chamber, The (1996)"
765,1007,2.6,10,"Apple Dumpling Gang, The (1975)"
766,1008,3.0,1,"Davy Crockett, King of the Wild Frontier (1955)"
767,1009,3.0555555555555554,9,Escape to Witch Mountain (1975)
768,1010,3.0555555555555554,9,"Love Bug, The (1969)"
769,1011,2.9375,8,Herbie Rides Again (1974)
770,1012,3.4444444444444446,9,Old Yeller (1957)
771,1013,3.2083333333333335,12,"Parent Trap, The (1961)"
772,1014,2.9,5,Pollyanna (1960)
773,1015,2.95,20,Homeward Bound: The Incredible Journey (1993)
774,1016,2.9,5,"Shaggy Dog, The (1959)"
775,1017,3.5,10,Swiss Family Robinson (1960)
776,1018,2.4166666666666665,6,That Darn Cat! (1965)
777,1019,3.4705882352941178,17,"20,000 Leagues Under the Sea (1954)"
778,1020,3.081081081081081,37,Cool Runnings (1993)
779,1021,2.3333333333333335,27,Angels in the Outfield (1994)
780,1022,3.488095238095238,42,Cinderella (1950)
781,1023,3.6153846153846154,13,Winnie the Pooh and the Blustery Day (1968)
782,1024,3.6666666666666665,6,"Three Caballeros, The (1945)"
783,1025,3.58,25,"Sword in the Stone, The (1963)"
784,1027,3.017857142857143,28,Robin Hood: Prince of Thieves (1991)
785,1028,3.887323943661972,71,Mary Poppins (1964)
786,1029,3.3857142857142857,35,Dumbo (1941)
787,1030,2.7666666666666666,15,Pete's Dragon (1977)
788,1031,3.4791666666666665,24,Bedknobs and Broomsticks (1971)
789,1032,3.375,40,Alice in Wonderland (1951)
790,1033,3.575,20,"Fox and the Hound, The (1981)"
791,1034,3.1,5,Freeway (1996)
792,1035,3.9375,64,"Sound of Music, The (1965)"
793,1036,3.8620689655172415,145,Die Hard (1988)
794,1037,2.7708333333333335,24,"Lawnmower Man, The (1992)"
795,1040,3.0,1,"Secret Agent, The (1996)"
796,1041,4.590909090909091,11,Secrets & Lies (1996)
797,1042,3.2738095238095237,42,That Thing You Do! (1996)
798,1043,2.4,5,To Gillian on Her 37th Birthday (1996)
799,1046,4.5,4,Beautiful Thing (1996)
800,1047,3.3181818181818183,33,"Long Kiss Goodnight, The (1996)"
801,1049,3.4761904761904763,21,"Ghost and the Darkness, The (1996)"
802,1050,3.9,5,Looking for Richard (1996)
803,1051,4.0,3,Trees Lounge (1996)
804,1053,3.0,1,Normal Life (1996)
805,1054,2.0,1,Get on the Bus (1996)
806,1055,1.5,2,Shadow Conspiracy (1997)
807,1056,3.0714285714285716,7,Jude (1996)
808,1057,3.466666666666667,15,Everyone Says I Love You (1996)
809,1059,3.7222222222222223,36,William Shakespeare's Romeo + Juliet (1996)
810,1060,3.6944444444444446,36,Swingers (1996)
811,1061,3.6724137931034484,29,Sleepers (1996)
812,1064,3.1538461538461537,13,Aladdin and the King of Thieves (1996)
813,1066,4.5,4,Shall We Dance (1937)
814,1068,3.5,1,Crossfire (1947)
815,1073,3.8739495798319328,119,Willy Wonka & the Chocolate Factory (1971)
816,1077,3.75,28,Sleeper (1973)
817,1078,3.409090909090909,11,Bananas (1971)
818,1079,3.9225352112676055,71,"Fish Called Wanda, A (1988)"
819,1080,3.9269662921348316,89,Monty Python's Life of Brian (1979)
820,1081,3.5416666666666665,12,Victor/Victoria (1982)
821,1082,3.5833333333333335,6,"Candidate, The (1972)"
822,1083,3.3333333333333335,6,"Great Race, The (1965)"
823,1084,4.071428571428571,35,Bonnie and Clyde (1967)
824,1085,3.5,2,"Old Man and the Sea, The (1958)"
825,1086,4.1,25,Dial M for Murder (1954)
826,1088,3.369047619047619,42,Dirty Dancing (1987)
827,1089,4.202290076335878,131,Reservoir Dogs (1992)
828,1090,3.984126984126984,63,Platoon (1986)
829,1091,2.5476190476190474,21,Weekend at Bernie's (1989)
830,1092,3.1914893617021276,47,Basic Instinct (1992)
831,1093,3.4054054054054053,37,"Doors, The (1991)"
832,1094,3.4404761904761907,42,"Crying Game, The (1992)"
833,1095,3.6666666666666665,15,Glengarry Glen Ross (1992)
834,1096,4.05,10,Sophie's Choice (1982)
835,1097,3.7663934426229506,122,E.T. the Extra-Terrestrial (1982)
836,1099,3.375,4,"Christmas Carol, A (1938)"
837,1100,2.710526315789474,19,Days of Thunder (1990)
838,1101,3.3012048192771086,83,Top Gun (1986)
839,1103,4.1,15,Rebel Without a Cause (1955)
840,1104,4.475,20,"Streetcar Named Desire, A (1951)"
841,1105,4.666666666666667,3,Children of the Corn IV: The Gathering (1996)
842,1107,2.0,2,Loser (1991)
843,1111,4.125,4,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
844,1112,4.5,2,Palookaville (1996)
845,1114,3.0,1,"Funeral, The (1996)"
846,1116,4.0,1,"Single Girl, A (Fille seule, La) (1995)"
847,1117,3.5,1,"Eighth Day, The (Huitième jour, Le) (1996)"
848,1119,3.0,1,Drunks (1995)
849,1120,3.537037037037037,27,"People vs. Larry Flynt, The (1996)"
850,1121,4.0,1,Glory Daze (1995)
851,1123,4.25,2,"Perfect Candidate, A (1996)"
852,1124,3.6538461538461537,13,On Golden Pond (1981)
853,1125,3.6875,24,"Return of the Pink Panther, The (1975)"
854,1126,2.8333333333333335,6,Drop Dead Fred (1991)
855,1127,3.475806451612903,62,"Abyss, The (1989)"
856,1128,2.5,5,"Fog, The (1980)"
857,1129,3.448717948717949,39,Escape from New York (1981)
858,1130,2.9,5,"Howling, The (1980)"
859,1131,4.090909090909091,11,Jean de Florette (1986)
860,1132,4.0625,8,Manon of the Spring (Manon des sources) (1986)
861,1135,3.1153846153846154,13,Private Benjamin (1980)
862,1136,4.161764705882353,136,Monty Python and the Holy Grail (1975)
863,1137,4.0,1,Hustler White (1996)
864,1140,5.0,1,Entertaining Angels: The Dorothy Day Story (1996)
865,1144,4.0,1,"Line King: The Al Hirschfeld Story, The (1996)"
866,1147,3.9,10,When We Were Kings (1996)
867,1148,4.035714285714286,56,Wallace & Gromit: The Wrong Trousers (1993)
868,1150,4.333333333333333,3,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
869,1151,5.0,2,Lesson Faust (1994)
870,1156,3.5,1,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
871,1161,3.6666666666666665,3,"Tin Drum, The (Blechtrommel, Die) (1979)"
872,1162,3.0,1,"Ruling Class, The (1972)"
873,1163,1.0,1,Mina Tannenbaum (1994)
874,1167,3.5,2,Dear God (1996)
875,1170,2.5,2,Best of the Best 3: No Turning Back (1995)
876,1171,3.3529411764705883,17,Bob Roberts (1992)
877,1172,4.161764705882353,34,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
878,1173,3.1363636363636362,11,"Cook the Thief His Wife & Her Lover, The (1989)"
879,1175,3.8333333333333335,21,Delicatessen (1991)
880,1176,4.0,3,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
881,1177,4.0,6,Enchanted April (1992)
882,1178,4.541666666666667,12,Paths of Glory (1957)
883,1179,3.6296296296296298,27,"Grifters, The (1990)"
884,1180,3.0,1,Hear My Song (1991)
885,1183,3.7111111111111112,45,"English Patient, The (1996)"
886,1184,3.9285714285714284,7,Mediterraneo (1991)
887,1185,3.95,10,My Left Foot (1989)
888,1186,3.5869565217391304,23,"Sex, Lies, and Videotape (1989)"
889,1187,3.6,5,Passion Fish (1992)
890,1188,3.659090909090909,22,Strictly Ballroom (1992)
891,1189,4.0,11,"Thin Blue Line, The (1988)"
892,1190,3.1666666666666665,6,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
893,1191,3.5,6,Madonna: Truth or Dare (1991)
894,1192,4.5,5,Paris Is Burning (1990)
895,1193,4.203007518796992,133,One Flew Over the Cuckoo's Nest (1975)
896,1194,3.590909090909091,11,Cheech and Chong's Up in Smoke (1978)
897,1196,4.2156398104265405,211,Star Wars: Episode V - The Empire Strikes Back (1980)
898,1197,4.232394366197183,142,"Princess Bride, The (1987)"
899,1198,4.2075,200,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
900,1199,4.177966101694915,59,Brazil (1985)
901,1200,3.9642857142857144,126,Aliens (1986)
902,1201,4.145833333333333,72,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
903,1202,3.857142857142857,7,Withnail & I (1987)
904,1203,4.149122807017544,57,12 Angry Men (1957)
905,1204,4.3,45,Lawrence of Arabia (1962)
906,1206,3.995833333333333,120,"Clockwork Orange, A (1971)"
907,1207,4.120689655172414,58,To Kill a Mockingbird (1962)
908,1208,4.219626168224299,107,Apocalypse Now (1979)
909,1209,4.305555555555555,18,Once Upon a Time in the West (C'era una volta il West) (1968)
910,1210,4.137755102040816,196,Star Wars: Episode VI - Return of the Jedi (1983)
911,1211,3.8846153846153846,13,"Wings of Desire (Himmel über Berlin, Der) (1987)"
912,1212,4.229166666666667,24,"Third Man, The (1949)"
913,1213,4.25,126,Goodfellas (1990)
914,1214,3.969178082191781,146,Alien (1979)
915,1215,4.03921568627451,51,Army of Darkness (1993)
916,1216,3.4545454545454546,11,"Big Blue, The (Grand bleu, Le) (1988)"
917,1217,4.433333333333334,15,Ran (1985)
918,1218,4.0,11,"Killer, The (Die xue shuang xiong) (1989)"
